Date/Time (LST),Longitude (x),Latitude (y),Temp (°C),Precip. Amount (mm),Wind Spd (km/h),Visibility (km),Weather
2022-12-31 09:00:00,-79.4,43.63,7.3,3.2,4.0,3.2,"Rain,Fog"
2022-12-31 10:00:00,-79.4,43.63,6.6,3.0,11.0,0.8,"Moderate Rain,Fog"
2022-12-31 11:00:00,-79.4,43.63,5.6,3.2,22.0,0.4,"Rain,Fog"
2022-12-31 12:00:00,-79.4,43.63,6.5,0.5,9.0,0.4,"Rain,Fog"
2022-12-31 14:00:00,-79.4,43.63,7.4,0.2,5.0,6.4,Fog
2022-12-31 15:00:00,-79.4,43.63,6.5,0.5,0.0,1.0,"Rain,Fog"
2022-12-31 16:00:00,-79.4,43.63,6.5,0.8,8.0,3.2,"Rain,Fog"
2022-12-31 17:00:00,-79.4,43.63,5.2,0.8,8.0,1.6,"Rain,Fog"
2022-12-31 18:00:00,-79.4,43.63,7.1,0.8,21.0,16.1,
2023-01-01 12:00:00,-79.4,43.63,2.9,0.8,5.0,16.1,Rain
2023-01-01 13:00:00,-79.4,43.63,3.1,0.2,8.0,16.1,Rain
2023-01-01 15:00:00,-79.4,43.63,3.3,0.2,5.0,12.9,
2023-01-03 13:00:00,-79.4,43.63,3.2,0.2,35.0,6.4,"Rain,Fog"
2023-01-03 14:00:00,-79.4,43.63,3.2,0.2,37.0,12.9,Rain
2023-01-03 15:00:00,-79.4,43.63,3.0,0.2,34.0,16.1,
2023-01-03 17:00:00,-79.4,43.63,2.8,0.5,24.0,4.8,"Rain,Fog"
2023-01-03 21:00:00,-79.4,43.63,2.9,0.2,22.0,8.1,"Rain,Fog"
2023-01-03 22:00:00,-79.4,43.63,2.6,1.2,24.0,6.4,"Rain,Fog"
2023-01-03 23:00:00,-79.4,43.63,2.8,0.5,24.0,4.0,"Moderate Rain,Fog"
2023-01-04 00:00:00,-79.4,43.63,2.8,0.2,24.0,16.1,
2023-01-04 06:00:00,-79.4,43.63,2.3,0.2,28.0,4.0,"Rain,Fog"
2023-01-04 07:00:00,-79.4,43.63,2.5,0.5,26.0,8.1,Fog
2023-01-04 11:00:00,-79.4,43.63,2.7,0.5,32.0,8.1,"Rain,Fog"
2023-01-04 15:00:00,-79.4,43.63,2.8,0.2,46.0,16.1,
2023-01-04 16:00:00,-79.4,43.63,3.0,0.8,48.0,9.7,"Rain,Fog"
2023-01-04 17:00:00,-79.4,43.63,2.9,3.0,54.0,9.7,"Rain,Fog"
2023-01-04 18:00:00,-79.4,43.63,3.0,4.2,45.0,4.8,"Moderate Rain,Fog"
2023-01-04 19:00:00,-79.4,43.63,3.1,7.8,46.0,4.0,"Moderate Rain,Fog"
2023-01-04 20:00:00,-79.4,43.63,3.5,3.5,39.0,16.1,Rain
2023-01-04 22:00:00,-79.4,43.63,4.0,0.2,32.0,16.1,
2023-01-12 07:00:00,-79.4,43.63,2.9,0.2,8.0,2.4,"Rain,Fog"
2023-01-12 18:00:00,-79.4,43.63,3.8,0.5,18.0,12.9,Rain
2023-01-12 19:00:00,-79.4,43.63,3.4,0.8,22.0,11.3,Rain
2023-01-12 20:00:00,-79.4,43.63,3.2,0.2,21.0,14.5,Rain
2023-01-12 21:00:00,-79.4,43.63,2.8,0.8,24.0,16.1,Rain
2023-01-12 22:00:00,-79.4,43.63,2.0,0.8,30.0,16.1,Snow
2023-01-12 23:00:00,-79.4,43.63,2.0,0.8,22.0,16.1,Snow
2023-01-13 00:00:00,-79.4,43.63,1.5,0.5,24.0,8.1,Snow
2023-01-13 01:00:00,-79.4,43.63,0.3,0.2,24.0,2.0,Snow
2023-01-13 02:00:00,-79.4,43.63,-0.5,0.8,26.0,3.2,Snow
2023-01-13 05:00:00,-79.4,43.63,-1.7,0.2,24.0,2.0,Snow
2023-01-17 05:00:00,-79.4,43.63,1.9,1.0,13.0,16.1,Rain
2023-01-17 06:00:00,-79.4,43.63,1.3,0.5,22.0,16.1,Rain
2023-01-17 07:00:00,-79.4,43.63,1.4,1.0,18.0,8.1,"Rain,Fog"
2023-01-17 12:00:00,-79.4,43.63,2.6,0.5,22.0,2.8,"Rain,Fog"
2023-01-17 19:00:00,-79.4,43.63,3.6,0.2,18.0,4.8,"Rain,Fog"
2023-01-17 21:00:00,-79.4,43.63,2.5,0.2,0.0,1.2,"Rain,Fog"
2023-01-18 02:00:00,-79.4,43.63,3.7,1.0,21.0,16.1,Rain
2023-01-19 13:00:00,-79.4,43.63,2.1,0.2,54.0,9.7,"Rain,Fog"
2023-01-19 14:00:00,-79.4,43.63,1.9,1.2,55.0,4.0,"Rain,Fog"
2023-01-19 15:00:00,-79.4,43.63,2.3,1.2,48.0,3.2,"Rain,Fog"
2023-01-19 16:00:00,-79.4,43.63,2.6,0.8,43.0,4.0,"Rain,Fog"
2023-01-19 18:00:00,-79.4,43.63,3.0,0.2,35.0,4.8,"Rain,Fog"
2023-01-20 01:00:00,-79.4,43.63,1.9,0.2,9.0,4.8,"Rain,Fog"
2023-01-20 02:00:00,-79.4,43.63,1.7,0.8,0.0,11.3,Rain
2023-01-20 03:00:00,-79.4,43.63,1.6,0.5,4.0,6.4,"Rain,Fog"
2023-01-20 04:00:00,-79.4,43.63,1.5,0.2,4.0,9.7,"Rain,Fog"
2023-01-22 15:00:00,-79.4,43.63,0.0,0.8,9.0,2.8,Snow
2023-01-22 16:00:00,-79.4,43.63,0.0,0.8,9.0,2.4,Snow
2023-01-22 17:00:00,-79.4,43.63,0.1,0.5,5.0,2.4,Snow
2023-01-22 18:00:00,-79.4,43.63,0.0,0.8,5.0,1.6,Snow
2023-01-22 19:00:00,-79.4,43.63,-0.1,0.5,9.0,4.0,Snow
2023-01-25 12:00:00,-79.4,43.63,0.1,0.2,34.0,2.8,Snow
2023-01-25 13:00:00,-79.4,43.63,0.2,0.2,34.0,9.7,"Rain,Fog"
2023-01-25 14:00:00,-79.4,43.63,0.3,0.5,35.0,2.4,Snow
2023-01-25 15:00:00,-79.4,43.63,0.2,1.0,34.0,0.8,Moderate Snow
2023-01-25 16:00:00,-79.4,43.63,0.2,1.5,37.0,0.6,Moderate Snow
2023-01-25 17:00:00,-79.4,43.63,0.5,3.2,37.0,2.8,Snow
2023-01-25 18:00:00,-79.4,43.63,0.9,1.0,45.0,8.1,"Rain,Fog"
2023-01-25 20:00:00,-79.4,43.63,1.4,1.0,41.0,11.3,Rain
2023-01-25 21:00:00,-79.4,43.63,1.7,0.5,35.0,14.5,Rain
2023-01-25 22:00:00,-79.4,43.63,2.3,0.8,34.0,16.1,Rain
2023-01-25 23:00:00,-79.4,43.63,2.5,0.5,22.0,4.8,"Rain,Fog"
2023-01-26 00:00:00,-79.4,43.63,2.4,0.8,21.0,11.3,Rain
2023-01-26 02:00:00,-79.4,43.63,2.4,0.5,17.0,12.9,Rain
2023-01-26 03:00:00,-79.4,43.63,-0.9,0.2,28.0,8.1,Snow
2023-01-26 05:00:00,-79.4,43.63,-2.9,0.2,30.0,16.1,Snow
2023-01-29 06:00:00,-79.4,43.63,0.4,0.2,26.0,4.8,Snow
2023-01-29 07:00:00,-79.4,43.63,0.8,0.5,22.0,6.4,Fog
2023-01-29 08:00:00,-79.4,43.63,1.2,0.2,17.0,9.7,"Rain,Fog"
2023-01-29 09:00:00,-79.4,43.63,1.2,0.2,5.0,8.1,Snow
2023-01-29 10:00:00,-79.4,43.63,0.9,0.8,11.0,4.0,Snow
2023-01-29 11:00:00,-79.4,43.63,0.3,1.2,18.0,1.2,Snow
2023-01-29 12:00:00,-79.4,43.63,0.1,0.2,18.0,2.4,Snow
2023-01-29 13:00:00,-79.4,43.63,-0.4,0.2,17.0,11.3,Snow
2023-02-09 08:00:00,-79.4,43.63,2.3,0.8,37.0,6.4,"Rain,Fog"
2023-02-09 09:00:00,-79.4,43.63,2.5,1.5,39.0,4.8,"Rain,Fog"
2023-02-09 10:00:00,-79.4,43.63,2.3,2.8,34.0,4.8,"Rain,Fog"
2023-02-09 11:00:00,-79.4,43.63,2.4,2.2,30.0,4.8,"Rain,Fog"
2023-02-09 12:00:00,-79.4,43.63,2.7,5.2,37.0,4.0,"Moderate Rain,Fog"
2023-02-09 13:00:00,-79.4,43.63,3.0,4.5,43.0,4.0,"Moderate Rain,Fog"
2023-02-09 14:00:00,-79.4,43.63,3.5,1.8,37.0,6.4,"Rain,Fog"
2023-02-09 15:00:00,-79.4,43.63,3.4,0.2,39.0,4.8,"Rain,Fog"
2023-02-09 17:00:00,-79.4,43.63,3.4,0.5,37.0,4.8,"Rain,Fog"
2023-02-09 18:00:00,-79.4,43.63,4.2,1.2,28.0,16.1,
2023-02-09 19:00:00,-79.4,43.63,3.6,2.2,30.0,4.8,"Rain,Fog"
2023-02-09 20:00:00,-79.4,43.63,4.0,2.2,32.0,4.8,Fog
2023-02-09 22:00:00,-79.4,43.63,3.8,0.2,4.0,2.4,"Rain,Fog"
2023-02-15 07:00:00,-79.4,43.63,5.0,0.2,22.0,16.1,
2023-02-16 19:00:00,-79.4,43.63,0.2,0.2,22.0,8.1,"Freezing Rain,Fog"
2023-02-16 20:00:00,-79.4,43.63,0.2,0.5,21.0,6.4,"Freezing Rain,Fog"
2023-02-16 21:00:00,-79.4,43.63,0.1,0.2,37.0,12.9,"Thunderstorms,Freezing Rain"
2023-02-16 22:00:00,-79.4,43.63,0.5,0.5,21.0,2.8,"Rain,Fog"
2023-02-16 23:00:00,-79.4,43.63,0.9,0.2,17.0,6.4,"Rain,Fog"
2023-02-17 00:00:00,-79.4,43.63,1.1,1.5,30.0,11.3,Rain
2023-02-17 01:00:00,-79.4,43.63,0.9,0.5,22.0,9.7,"Rain,Fog"
2023-02-17 02:00:00,-79.4,43.63,0.8,2.2,17.0,8.1,"Rain,Fog"
2023-02-17 03:00:00,-79.4,43.63,0.0,1.2,21.0,16.1,Freezing Rain
2023-02-17 04:00:00,-79.4,43.63,-0.5,0.5,15.0,16.1,
2023-02-22 18:00:00,-79.4,43.63,-4.1,0.2,45.0,2.4,Snow
2023-02-22 20:00:00,-79.4,43.63,-4.7,0.8,35.0,1.2,Snow
2023-02-22 21:00:00,-79.4,43.63,-5.2,0.8,43.0,1.2,Snow
2023-02-22 22:00:00,-79.4,43.63,-5.1,2.2,43.0,3.2,Snow
2023-02-22 23:00:00,-79.4,43.63,-5.7,1.5,39.0,3.2,Snow
2023-02-23 00:00:00,-79.4,43.63,-6.1,1.0,46.0,4.8,Snow
2023-02-23 03:00:00,-79.4,43.63,-6.6,0.2,26.0,6.4,"Freezing Rain,Fog"
2023-02-23 20:00:00,-79.4,43.63,-2.0,0.2,22.0,16.1,
2023-02-25 09:00:00,-79.4,43.63,-6.0,0.2,15.0,8.1,Snow
2023-02-25 12:00:00,-79.4,43.63,-4.8,0.2,4.0,16.1,Snow
2023-02-27 18:00:00,-79.4,43.63,-1.5,0.8,58.0,1.0,Snow
2023-02-27 19:00:00,-79.4,43.63,-0.9,0.8,59.0,1.2,Snow
2023-02-27 20:00:00,-79.4,43.63,-0.6,0.2,58.0,2.0,Snow
2023-02-27 22:00:00,-79.4,43.63,0.1,0.5,55.0,3.2,"Freezing Rain,Fog"
2023-02-27 23:00:00,-79.4,43.63,0.0,0.5,39.0,8.1,"Freezing Rain,Fog"
2023-02-28 00:00:00,-79.4,43.63,0.5,0.5,45.0,6.4,"Freezing Rain,Fog"
2023-02-28 01:00:00,-79.4,43.63,1.4,0.2,48.0,8.1,"Rain,Fog"
2023-02-28 03:00:00,-79.4,43.63,1.5,0.2,39.0,6.4,"Rain,Fog"
2023-02-28 04:00:00,-79.4,43.63,1.5,0.2,34.0,2.8,"Rain,Fog"
2023-02-28 06:00:00,-79.4,43.63,1.7,0.2,21.0,6.4,"Rain,Fog"
2023-03-03 20:00:00,-79.4,43.63,0.3,1.0,54.0,1.6,Snow
2023-03-03 21:00:00,-79.4,43.63,0.4,1.5,55.0,1.6,
2023-03-03 22:00:00,-79.4,43.63,0.4,3.5,58.0,2.0,
2023-03-03 23:00:00,-79.4,43.63,0.6,5.5,54.0,2.4,
2023-03-04 00:00:00,-79.4,43.63,0.5,2.2,58.0,2.4,Snow
2023-03-04 01:00:00,-79.4,43.63,0.6,1.5,55.0,3.2,Snow
2023-03-04 02:00:00,-79.4,43.63,0.7,1.0,55.0,4.8,Snow
2023-03-04 03:00:00,-79.4,43.63,0.4,0.8,48.0,2.4,Snow
2023-03-04 04:00:00,-79.4,43.63,0.4,0.8,46.0,3.6,Snow
2023-03-04 05:00:00,-79.4,43.63,0.3,0.2,39.0,8.1,Snow
2023-03-04 07:00:00,-79.4,43.63,-0.1,0.2,24.0,9.7,Snow
2023-03-04 08:00:00,-79.4,43.63,-0.4,0.2,28.0,6.4,Snow
2023-03-10 12:00:00,-79.4,43.63,-1.0,0.2,46.0,1.6,Snow
2023-03-10 13:00:00,-79.4,43.63,-1.1,0.2,46.0,2.0,Snow
2023-03-10 14:00:00,-79.4,43.63,-1.2,0.2,39.0,1.2,Snow
2023-03-10 15:00:00,-79.4,43.63,-1.1,0.8,21.0,1.2,Snow
2023-03-10 16:00:00,-79.4,43.63,-1.0,0.8,22.0,1.6,Snow
2023-03-10 17:00:00,-79.4,43.63,-1.3,0.2,32.0,2.4,Snow
2023-03-10 18:00:00,-79.4,43.63,-1.5,0.5,24.0,2.4,Snow
2023-03-10 19:00:00,-79.4,43.63,-1.7,0.2,24.0,2.8,Snow
2023-03-12 20:00:00,-79.4,43.63,-0.3,0.2,22.0,4.0,Snow
2023-03-12 21:00:00,-79.4,43.63,0.0,0.2,13.0,4.8,Snow
2023-03-12 23:00:00,-79.4,43.63,0.1,0.2,11.0,4.8,Snow
2023-03-13 00:00:00,-79.4,43.63,-0.3,0.2,15.0,4.8,Snow
2023-03-13 17:00:00,-79.4,43.63,0.4,0.5,21.0,4.8,Snow
2023-03-16 23:00:00,-79.4,43.63,4.9,0.2,0.0,16.1,Rain
2023-03-17 00:00:00,-79.4,43.63,3.4,0.8,11.0,16.1,Rain
2023-03-17 01:00:00,-79.4,43.63,3.6,0.2,22.0,16.1,Rain
2023-03-17 02:00:00,-79.4,43.63,4.1,1.0,17.0,16.1,Rain
2023-03-17 03:00:00,-79.4,43.63,4.1,0.5,17.0,16.1,Rain
2023-03-17 04:00:00,-79.4,43.63,4.2,0.2,17.0,16.1,Rain
2023-03-17 08:00:00,-79.4,43.63,4.8,1.0,13.0,16.1,Rain
2023-03-17 09:00:00,-79.4,43.63,4.5,2.2,8.0,11.3,Rain
2023-03-17 10:00:00,-79.4,43.63,4.5,1.0,11.0,9.7,"Rain,Fog"
2023-03-17 11:00:00,-79.4,43.63,5.1,0.2,18.0,16.1,Rain
2023-03-17 12:00:00,-79.4,43.63,5.4,0.2,22.0,16.1,
2023-03-23 02:00:00,-79.4,43.63,4.1,1.5,15.0,3.2,"Rain,Fog"
2023-03-23 03:00:00,-79.4,43.63,3.8,0.5,17.0,2.4,"Rain,Fog"
2023-03-23 06:00:00,-79.4,43.63,5.8,1.2,0.0,1.0,"Rain,Fog"
2023-03-23 09:00:00,-79.4,43.63,6.3,1.8,5.0,1.0,"Rain,Fog"
2023-03-23 10:00:00,-79.4,43.63,6.1,2.0,9.0,0.4,"Rain,Fog"
2023-03-23 11:00:00,-79.4,43.63,6.8,1.8,8.0,0.6,"Rain,Fog"
2023-03-23 13:00:00,-79.4,43.63,6.7,0.2,30.0,16.1,
2023-03-25 07:00:00,-79.4,43.63,2.3,0.5,52.0,12.9,Rain
2023-03-25 08:00:00,-79.4,43.63,2.0,3.2,50.0,4.0,"Rain,Fog"
2023-03-25 09:00:00,-79.4,43.63,2.2,3.2,52.0,4.8,"Rain,Fog"
2023-03-25 10:00:00,-79.4,43.63,2.5,3.8,50.0,2.8,"Moderate Rain,Fog"
2023-03-25 11:00:00,-79.4,43.63,2.9,2.0,52.0,4.8,"Rain,Fog"
2023-03-25 12:00:00,-79.4,43.63,3.0,0.5,48.0,4.8,"Rain,Fog"
2023-03-25 13:00:00,-79.4,43.63,3.1,1.2,43.0,3.2,"Rain,Fog"
2023-03-25 14:00:00,-79.4,43.63,3.5,2.0,37.0,4.8,"Rain,Fog"
2023-03-25 15:00:00,-79.4,43.63,4.6,2.5,32.0,11.3,Rain
2023-03-27 06:00:00,-79.4,43.63,3.6,0.2,5.0,12.9,Rain
2023-03-27 08:00:00,-79.4,43.63,3.2,0.2,26.0,16.1,Rain
2023-03-29 15:00:00,-79.4,43.63,0.6,1.2,34.0,2.4,Snow
2023-03-29 16:00:00,-79.4,43.63,0.6,0.2,43.0,16.1,
2023-03-31 09:00:00,-79.4,43.63,2.8,0.2,24.0,16.1,Rain
2023-03-31 10:00:00,-79.4,43.63,2.6,1.0,32.0,16.1,Rain
2023-03-31 11:00:00,-79.4,43.63,2.9,1.8,28.0,11.3,Rain
2023-03-31 12:00:00,-79.4,43.63,3.4,1.5,34.0,14.5,Rain
2023-03-31 13:00:00,-79.4,43.63,3.8,0.5,17.0,16.1,
2023-03-31 16:00:00,-79.4,43.63,3.6,0.2,30.0,3.6,"Rain,Fog"
2023-03-31 17:00:00,-79.4,43.63,3.6,0.2,26.0,3.2,"Rain,Fog"
2023-03-31 18:00:00,-79.4,43.63,3.6,0.2,30.0,4.8,"Rain,Fog"
2023-03-31 19:00:00,-79.4,43.63,3.5,0.2,28.0,4.0,"Rain,Fog"
2023-03-31 20:00:00,-79.4,43.63,3.5,0.2,32.0,9.7,Fog
2023-04-01 00:00:00,-79.4,43.63,3.8,0.8,35.0,6.4,"Rain,Fog"
2023-04-01 01:00:00,-79.4,43.63,4.1,3.8,32.0,6.4,"Moderate Rain,Fog"
2023-04-01 02:00:00,-79.4,43.63,4.3,8.8,30.0,4.8,"Moderate Rain,Fog"
2023-04-01 03:00:00,-79.4,43.63,4.7,5.8,34.0,6.4,"Rain,Fog"
2023-04-01 04:00:00,-79.4,43.63,5.5,2.0,35.0,12.9,Rain
2023-04-01 05:00:00,-79.4,43.63,6.6,0.2,13.0,3.2,Fog
2023-04-01 17:00:00,-79.4,43.63,4.6,0.5,39.0,16.1,Rain
2023-04-04 05:00:00,-79.4,43.63,6.4,0.5,5.0,12.9,Rain
2023-04-04 06:00:00,-79.4,43.63,5.6,0.8,11.0,12.9,Rain
2023-04-04 07:00:00,-79.4,43.63,5.8,0.8,15.0,16.1,Rain
2023-04-04 08:00:00,-79.4,43.63,6.8,0.2,15.0,16.1,Rain
2023-04-05 06:00:00,-79.4,43.63,3.7,0.2,45.0,16.1,"Thunderstorms,Rain"
2023-04-05 07:00:00,-79.4,43.63,3.6,5.6,48.0,16.1,
2023-04-05 11:00:00,-79.4,43.63,3.1,6.6,35.0,6.4,"Thunderstorms,Moderate Rain,Fog"
2023-04-05 13:00:00,-79.4,43.63,4.5,5.6,39.0,14.5,Rain
2023-04-05 14:00:00,-79.4,43.63,6.1,3.3,35.0,16.1,Rain
2023-04-05 15:00:00,-79.4,43.63,6.0,4.3,13.0,4.0,"Moderate Rain,Fog"
2023-04-05 16:00:00,-79.4,43.63,6.4,1.5,17.0,8.1,"Rain,Fog"
2023-04-05 17:00:00,-79.4,43.63,5.5,1.5,13.0,9.7,"Rain,Fog"
2023-04-05 18:00:00,-79.4,43.63,4.4,3.0,22.0,16.1,Rain
2023-04-16 20:00:00,-79.4,43.63,11.5,1.5,17.0,11.3,Rain
2023-04-16 21:00:00,-79.4,43.63,11.0,2.0,11.0,8.1,"Rain,Fog"
2023-04-16 22:00:00,-79.4,43.63,9.7,1.5,24.0,16.1,Rain
2023-04-16 23:00:00,-79.4,43.63,8.1,0.8,24.0,16.1,
2023-04-17 00:00:00,-79.4,43.63,7.9,0.2,24.0,16.1,
2023-04-17 16:00:00,-79.4,43.63,4.4,0.5,30.0,16.1,Rain
2023-04-20 04:00:00,-79.4,43.63,4.3,0.2,17.0,16.1,Rain
2023-04-20 05:00:00,-79.4,43.63,4.1,0.2,21.0,16.1,
2023-04-21 21:00:00,-79.4,43.63,11.0,1.5,9.0,16.1,
2023-04-21 22:00:00,-79.4,43.63,10.2,1.2,5.0,16.1,
2023-04-21 23:00:00,-79.4,43.63,9.8,0.2,22.0,14.5,Rain
2023-04-22 01:00:00,-79.4,43.63,9.9,0.2,9.0,16.1,Rain
2023-04-22 02:00:00,-79.4,43.63,9.1,0.2,5.0,16.1,Rain
2023-04-22 03:00:00,-79.4,43.63,9.3,0.2,11.0,16.1,Rain
2023-04-22 04:00:00,-79.4,43.63,9.5,0.5,9.0,12.9,Rain
2023-04-22 05:00:00,-79.4,43.63,6.7,3.0,8.0,3.6,"Rain,Fog"
2023-04-22 06:00:00,-79.4,43.63,9.4,3.8,17.0,11.3,Rain
2023-04-22 07:00:00,-79.4,43.63,10.4,0.2,21.0,16.1,Rain
2023-04-22 09:00:00,-79.4,43.63,11.3,1.5,15.0,16.1,Rain
2023-04-22 10:00:00,-79.4,43.63,10.4,2.0,18.0,16.1,Rain
2023-04-22 11:00:00,-79.4,43.63,10.2,2.8,21.0,16.1,Rain
2023-04-22 12:00:00,-79.4,43.63,10.2,1.5,9.0,14.5,Rain
2023-04-22 21:00:00,-79.4,43.63,7.3,0.2,11.0,16.1,
2023-04-24 11:00:00,-79.4,43.63,6.6,0.2,13.0,16.1,
2023-04-24 12:00:00,-79.4,43.63,5.9,1.2,11.0,16.1,
2023-04-24 13:00:00,-79.4,43.63,6.4,0.5,13.0,16.1,Rain
2023-04-24 14:00:00,-79.4,43.63,6.5,0.2,13.0,16.1,Rain
2023-04-24 16:00:00,-79.4,43.63,7.1,0.2,5.0,16.1,
2023-04-28 15:00:00,-79.4,43.63,9.0,0.8,35.0,14.5,Rain
2023-04-28 16:00:00,-79.4,43.63,9.0,0.2,34.0,16.1,
2023-04-28 18:00:00,-79.4,43.63,8.9,0.2,28.0,16.1,Rain
2023-04-28 19:00:00,-79.4,43.63,9.7,1.2,17.0,14.5,Rain
2023-04-28 20:00:00,-79.4,43.63,9.4,1.2,28.0,16.1,Rain
2023-04-28 21:00:00,-79.4,43.63,8.6,1.8,28.0,8.1,"Rain,Fog"
2023-04-28 22:00:00,-79.4,43.63,8.2,5.0,39.0,3.2,"Rain,Fog"
2023-04-28 23:00:00,-79.4,43.63,8.1,1.8,46.0,6.4,"Rain,Fog"
2023-04-29 01:00:00,-79.4,43.63,7.3,0.5,46.0,16.1,Rain
2023-04-29 02:00:00,-79.4,43.63,7.0,0.2,50.0,16.1,
2023-04-29 07:00:00,-79.4,43.63,6.2,0.2,41.0,16.1,Rain
2023-04-29 08:00:00,-79.4,43.63,6.1,0.5,34.0,9.7,"Rain,Fog"
2023-04-29 09:00:00,-79.4,43.63,6.3,0.2,37.0,9.7,Fog
2023-04-29 10:00:00,-79.4,43.63,6.3,0.2,32.0,4.0,"Rain,Fog"
2023-04-29 11:00:00,-79.4,43.63,6.5,0.8,34.0,4.8,"Rain,Fog"
2023-04-29 12:00:00,-79.4,43.63,6.3,0.8,28.0,4.0,"Rain,Fog"
2023-04-29 13:00:00,-79.4,43.63,6.7,0.5,32.0,9.7,Fog
2023-04-29 14:00:00,-79.4,43.63,7.2,0.8,28.0,4.8,"Rain,Fog"
2023-04-29 15:00:00,-79.4,43.63,7.4,0.2,30.0,8.1,Fog
2023-04-29 16:00:00,-79.4,43.63,7.8,0.5,15.0,12.9,
2023-04-30 11:00:00,-79.4,43.63,8.7,0.8,32.0,12.9,Rain
2023-04-30 12:00:00,-79.4,43.63,8.6,0.5,32.0,16.1,
2023-04-30 13:00:00,-79.4,43.63,8.6,2.0,28.0,4.8,"Rain,Fog"
2023-04-30 14:00:00,-79.4,43.63,8.8,2.0,34.0,9.7,"Rain,Fog"
2023-04-30 15:00:00,-79.4,43.63,9.6,3.0,11.0,16.1,Rain
2023-04-30 16:00:00,-79.4,43.63,9.7,1.0,11.0,16.1,Rain
2023-04-30 17:00:00,-79.4,43.63,10.0,1.5,22.0,16.1,Rain
2023-04-30 18:00:00,-79.4,43.63,9.5,0.2,18.0,16.1,Rain
2023-05-01 11:00:00,-79.4,43.63,6.7,0.2,18.0,16.1,Rain
2023-05-01 15:00:00,-79.4,43.63,6.7,0.2,30.0,14.5,Rain
2023-05-01 16:00:00,-79.4,43.63,7.9,0.2,13.0,16.1,
2023-05-01 18:00:00,-79.4,43.63,7.7,0.2,11.0,16.1,
2023-05-02 15:00:00,-79.4,43.63,5.6,0.2,11.0,16.1,Rain
2023-05-02 16:00:00,-79.4,43.63,5.5,0.5,11.0,16.1,Rain
2023-05-02 17:00:00,-79.4,43.63,5.4,0.8,11.0,16.1,Rain
2023-05-02 18:00:00,-79.4,43.63,5.6,0.8,15.0,12.9,Rain
2023-05-02 19:00:00,-79.4,43.63,5.2,0.5,15.0,16.1,Rain
2023-05-02 20:00:00,-79.4,43.63,5.0,0.8,17.0,14.5,Rain
2023-05-02 21:00:00,-79.4,43.63,4.6,0.2,13.0,16.1,Rain
2023-05-02 22:00:00,-79.4,43.63,4.3,0.2,18.0,16.1,Rain
2023-05-02 23:00:00,-79.4,43.63,3.8,0.8,22.0,16.1,Rain
2023-05-03 00:00:00,-79.4,43.63,3.4,0.2,15.0,16.1,Rain
2023-05-03 01:00:00,-79.4,43.63,3.3,0.8,17.0,9.7,"Rain,Fog"
2023-05-03 02:00:00,-79.4,43.63,3.5,0.2,13.0,16.1,Rain
2023-05-03 04:00:00,-79.4,43.63,4.4,0.2,13.0,16.1,Rain
2023-05-03 06:00:00,-79.4,43.63,5.2,0.5,13.0,16.1,Rain
2023-05-03 07:00:00,-79.4,43.63,5.2,0.5,13.0,16.1,Rain
2023-05-03 08:00:00,-79.4,43.63,5.8,0.2,28.0,16.1,Rain
2023-05-03 09:00:00,-79.4,43.63,6.6,0.2,9.0,16.1,
2023-05-03 11:00:00,-79.4,43.63,6.0,0.2,15.0,16.1,Rain
2023-05-03 12:00:00,-79.4,43.63,5.8,0.5,13.0,16.1,Rain
2023-05-03 13:00:00,-79.4,43.63,6.4,0.2,15.0,16.1,Rain
2023-05-03 15:00:00,-79.4,43.63,6.7,0.2,15.0,16.1,
2023-05-03 16:00:00,-79.4,43.63,6.6,1.2,8.0,14.5,Rain
2023-05-03 17:00:00,-79.4,43.63,6.8,0.2,5.0,16.1,Rain
2023-05-03 19:00:00,-79.4,43.63,6.8,0.2,5.0,16.1,Rain
2023-05-03 20:00:00,-79.4,43.63,10.0,0.2,11.0,16.1,Rain
2023-05-03 22:00:00,-79.4,43.63,9.4,0.2,18.0,16.1,Rain
2023-05-07 12:00:00,-79.4,43.63,14.1,1.5,13.0,16.1,Rain
2023-05-07 13:00:00,-79.4,43.63,12.3,3.8,11.0,9.7,Rain
2023-05-07 14:00:00,-79.4,43.63,13.2,1.8,13.0,16.1,Rain
2023-05-07 15:00:00,-79.4,43.63,11.8,1.8,18.0,9.7,"Rain,Fog"
2023-05-19 23:00:00,-79.4,43.63,13.5,0.2,18.0,16.1,Rain
2023-05-20 00:00:00,-79.4,43.63,15.0,2.0,13.0,4.0,"Rain,Fog"
2023-05-20 01:00:00,-79.4,43.63,14.6,4.8,18.0,3.2,"Rain,Fog"
2023-05-20 02:00:00,-79.4,43.63,12.8,0.2,21.0,9.7,"Rain,Fog"
2023-05-20 03:00:00,-79.4,43.63,12.9,0.8,17.0,4.8,"Rain,Fog"
2023-05-20 04:00:00,-79.4,43.63,13.0,0.5,30.0,6.4,"Rain,Fog"
2023-05-20 05:00:00,-79.4,43.63,12.9,2.5,9.0,2.8,"Rain,Fog"
2023-05-20 06:00:00,-79.4,43.63,12.3,3.5,8.0,2.8,"Rain,Fog"
2023-05-20 07:00:00,-79.4,43.63,12.6,3.0,8.0,6.4,"Rain,Fog"
2023-05-20 08:00:00,-79.4,43.63,12.2,0.8,13.0,6.4,"Rain,Fog"
